symbol,start_date,end_date,start_price,end_price,range_pct,win_days,span_days,win_low_sum_vol,win_amount
sh600613,2026-08-06,2026-08-28,4.87,12.77,1.6221765913757697,20,22,12901513.370000001,11941330594.0
sh600613,2026-08-07,2026-08-28,4.93,12.77,1.5902636916835702,20,21,17058512.900000002,16317761714.0
sh600613,2026-08-10,2026-08-28,5.07,12.77,1.5187376725838262,20,18,18096535.369999997,17306174932.0
sh600613,2026-08-13,2026-08-28,5.1,12.77,1.503921568627451,20,15,19099229.03,18281235108.0
sh600615,2005-07-20,2005-08-11,1.91,3.84,1.0104712041884816,20,22,37582.920000000006,9539414.0
sh600615,2005-07-20,2005-08-12,1.91,4.03,1.1099476439790577,20,23,42203.130000000005,12144588.0
sh600615,2005-07-20,2005-08-15,1.91,4.23,1.2146596858638747,20,26,120362.84,45897139.0
sh600615,2005-07-20,2005-08-16,1.91,4.44,1.3246073298429324,20,27,151881.18,60099907.0
sh600615,2005-07-21,2005-08-17,1.92,4.66,1.4270833333333335,20,27,168350.17,68423107.0
sh600615,2005-07-22,2005-08-18,1.95,4.89,1.5076923076923077,20,27,203316.88999999998,85770792.0
sh600615,2005-07-25,2005-08-19,1.98,5.09,1.5707070707070705,20,25,212681.97999999998,91568255.0
sh600615,2005-07-26,2005-08-22,2.14,5.34,1.495327102803738,20,27,211475.47999999998,92148459.0
sh600615,2005-07-27,2005-08-23,2.25,5.61,1.4933333333333336,20,27,211739.59,92585988.0
sh600615,2005-07-28,2005-08-24,2.36,5.89,1.4957627118644066,20,27,213919.37,93932202.0
sh600615,2005-07-29,2005-08-25,2.48,6.18,1.4919354838709675,20,27,214739.48,94635760.0
sh600615,2005-08-01,2005-08-26,2.6,6.49,1.4961538461538462,20,25,215165.2,95222566.0
sh600615,2005-08-02,2005-08-29,2.73,6.81,1.4945054945054945,20,27,331395.18,173190029.0
sh600615,2005-08-03,2005-08-30,2.87,7.11,1.4773519163763065,20,27,388611.82,211467867.0
sh600615,2005-08-04,2005-08-30,3.01,7.11,1.3621262458471763,20,26,394142.82,214978984.0
sh600615,2005-08-05,2005-08-30,3.16,7.11,1.25,20,25,494638.30000000005,276319724.0
sh600615,2005-08-08,2005-08-30,3.32,7.11,1.141566265060241,20,22,555468.14,314158801.0
sh600615,2005-08-09,2005-08-30,3.49,7.11,1.037249283667622,20,21,611733.89,348946664.0
sh600615,2009-01-09,2009-02-16,4.71,10.05,1.1337579617834397,20,38,2252757.3400000003,1559574780.0
sh600615,2009-01-13,2009-02-17,4.81,10.25,1.130977130977131,20,35,2534832.19,1860963040.0
sh600615,2009-01-14,2009-02-17,4.85,10.25,1.1134020618556701,20,34,2843424.5700000003,2196418280.0
sh600615,2009-01-15,2009-02-17,5.01,10.25,1.0459081836327346,20,33,2954500.4800000004,2313306044.0
sh600616,2020-12-03,2020-12-23,6.08,13.13,1.1595394736842106,20,20,16829855.24,14262094115.0
sh600616,2020-12-04,2020-12-23,6.11,13.13,1.148936170212766,20,19,19633417.84,18772852839.0
sh600616,2020-12-07,2020-12-23,6.34,13.13,1.0709779179810726,20,16,19781992.740000002,19309800162.0
sh600616,2020-12-08,2020-12-23,6.49,13.13,1.0231124807395995,20,15,20052795.84,19919048852.0
sh600617,2007-02-06,2007-02-26,6.14,12.8,1.0846905537459284,20,20,177254.53,168248692.0
sh600617,2007-07-06,2007-07-26,9.01,18.48,1.0510543840177582,20,20,273843.03,373120825.0
sh600617,2007-07-17,2007-08-03,9.35,19.49,1.0844919786096257,20,17,386799.4,604307773.0
sh600618,2005-07-21,2005-08-16,3.03,6.37,1.1023102310231025,20,26,237205.49999999997,113951399.0
sh600618,2005-07-21,2005-08-17,3.03,7.01,1.3135313531353137,20,27,267951.25,135737177.0
sh600618,2005-07-22,2005-08-18,3.1,7.71,1.4870967741935481,20,27,303033.8,162418657.0
sh600618,2005-07-25,2005-08-18,3.15,7.71,1.4476190476190478,20,24,344107.31999999995,192464511.0
sh600618,2005-07-26,2005-08-18,3.22,7.71,1.3944099378881987,20,23,383408.54999999993,218404326.0
sh600618,2005-07-27,2005-08-18,3.3,7.71,1.3363636363636364,20,22,409767.95999999996,236075830.0
sh600618,2005-07-28,2005-08-18,3.38,7.71,1.2810650887573964,20,21,455526.56999999995,267715024.0
sh600618,2005-07-29,2005-08-18,3.43,7.71,1.2478134110787171,20,20,505749.73000000004,306881474.0
sh600618,2005-08-01,2005-08-26,3.48,8.21,1.3591954022988508,20,25,550770.17,343998370.0
sh600618,2005-08-02,2005-08-26,3.49,8.21,1.3524355300859598,20,24,570353.9700000001,359192178.0
sh600618,2005-08-04,2005-08-26,3.55,8.21,1.3126760563380286,20,22,594537.41,376662799.0
sh600618,2005-08-05,2005-08-26,3.56,8.21,1.3061797752808992,20,21,633678.84,405778130.0
sh600618,2005-08-08,2005-08-26,3.85,8.21,1.1324675324675328,20,18,640780.9000000001,412720755.0
sh600618,2005-08-09,2005-08-26,3.89,8.21,1.110539845758355,20,17,658945.7400000001,429418999.0
sh600618,2009-08-19,2009-09-16,5.32,10.74,1.018796992481203,20,28,2945831.25,2410324068.0
sh600618,2021-09-01,2021-09-22,10.26,20.89,1.0360623781676415,20,21,9132601.81,14454923016.0
sh600618,2021-09-01,2021-09-23,10.26,22.45,1.1881091617933723,20,22,9762124.58,15969475445.0
sh600618,2021-09-02,2021-09-23,10.35,22.45,1.1690821256038646,20,21,10690187.889999999,18243114573.0
sh600618,2021-09-03,2021-09-23,10.6,22.45,1.1179245283018866,20,20,10700697.44,18362324049.0
sh600618,2021-09-06,2021-09-23,11.08,22.45,1.0261732851985559,20,17,10881463.43,18685642723.0
sh600619,2024-09-09,2024-10-09,4.96,10.37,1.0907258064516125,20,30,18277549.32,14010093813.0
sh600619,2024-09-09,2024-10-10,4.96,11.41,1.3004032258064515,20,31,20456911.17,16370324548.0
sh600619,2024-09-10,2024-10-10,5.0,11.41,1.282,20,30,25633995.330000002,21366652400.0
sh600619,2024-09-11,2024-10-10,5.2,11.41,1.194230769230769,20,29,26239617.11,22159316215.0
sh600619,2024-09-12,2024-10-10,5.28,11.41,1.1609848484848486,20,28,27064396.15,23208635835.0
sh600619,2024-09-13,2024-10-10,5.28,11.41,1.1609848484848486,20,27,28193092.82,24601773152.0
sh600619,2024-10-18,2024-11-08,8.86,18.62,1.1015801354401806,20,21,24095215.110000003,27934254283.0
sh600619,2024-10-18,2024-11-11,8.86,20.48,1.3115124153498874,20,24,23806924.6,28737127190.0
sh600619,2024-10-18,2024-11-12,8.86,21.67,1.4458239277652374,20,25,25018194.150000006,32773083229.0
sh600619,2024-10-24,2024-11-12,9.36,21.67,1.3151709401709404,20,19,24832244.86,35157431330.0
sh600619,2024-10-25,2024-11-12,9.46,21.67,1.2906976744186047,20,18,24944279.07,37208728029.0
sh600619,2024-10-28,2024-11-12,9.98,21.67,1.1713426853707416,20,15,25304664.209999997,38045826717.0
sh600619,2024-10-31,2024-11-12,10.74,21.67,1.0176908752327747,20,12,25262803.61,38184358138.0
sh600619,2025-07-17,2025-08-13,12.1,25.28,1.0892561983471074,20,27,27071617.849999998,47042800237.0
sh600619,2025-07-18,2025-08-13,12.21,25.28,1.0704340704340702,20,26,28677491.54,51174297148.0
sh600620,2015-07-07,2015-07-23,9.19,19.35,1.1055495103373234,20,16,5800736.96,8650375848.0
sh600620,2015-07-07,2015-08-04,9.19,19.51,1.1229597388465726,20,28,6944014.74,10752552856.0
sh600620,2015-07-07,2015-08-05,9.19,21.46,1.335146898803047,20,29,7193549.94,11472227992.0
sh600620,2015-07-07,2015-08-06,9.19,22.46,1.4439608269858546,20,30,7339592.760000001,12033221912.0
sh600620,2015-07-13,2015-08-06,10.11,22.46,1.2215628090999013,20,24,7453289.380000001,12516410952.0
sh600620,2015-07-14,2015-08-10,11.12,22.87,1.0566546762589932,20,27,7836069.469999999,13363693667.0
sh600622,2015-07-09,2015-07-24,7.36,14.75,1.0040760869565215,20,15,6267203.1899999995,7295493010.0
sh600622,2022-03-16,2022-04-11,2.67,5.54,1.0749063670411987,20,26,25839107.3,10999690367.0
sh600622,2022-03-16,2022-04-12,2.67,6.06,1.2696629213483144,20,27,29502066.17,13072469409.0
sh600622,2022-03-17,2022-04-12,2.91,6.06,1.0824742268041234,20,26,36857084.79,16530884990.0
sh600622,2022-03-18,2022-04-12,2.94,6.06,1.0612244897959182,20,25,39660713.519999996,17967642294.0
sh600622,2024-09-10,2024-10-16,1.65,3.54,1.1454545454545455,20,36,14704161.589999998,3700529734.0
sh600622,2024-09-11,2024-10-17,1.66,3.89,1.3433734939759039,20,36,18593491.11,5201119206.0
sh600622,2024-09-12,2024-10-18,1.67,4.28,1.5628742514970062,20,36,21864584.39,6584910582.0
sh600622,2024-09-18,2024-10-18,1.67,4.28,1.5628742514970062,20,30,25952534.76,8238532345.0
sh600622,2024-09-19,2024-10-18,1.74,4.28,1.459770114942529,20,29,30402291.76,10034767041.0
sh600622,2024-09-20,2024-10-18,1.82,4.28,1.3516483516483517,20,28,32045719.8,10712456418.0
sh600622,2024-09-23,2024-10-18,1.84,4.28,1.3260869565217392,20,25,34469880.279999994,11710423277.0
sh600622,2024-09-24,2024-10-18,1.88,4.28,1.2765957446808511,20,24,36457010.67999999,12588127179.0
sh600622,2024-09-25,2024-10-29,1.98,4.68,1.3636363636363633,20,34,38801144.760000005,13778560786.0
sh600622,2024-09-26,2024-10-30,1.98,4.75,1.3989898989898992,20,34,41979374.78,15413682994.0
sh600622,2024-09-27,2024-10-31,2.29,4.95,1.161572052401747,20,34,44299337.56,16742055659.0
sh600622,2024-10-10,2024-11-01,2.3,5.45,1.3695652173913047,20,22,46377027.66,18116838033.0
sh600622,2024-10-10,2024-11-04,2.3,6.0,1.608695652173913,20,25,48383529.900000006,19681277440.0
sh600622,2024-10-11,2024-11-07,2.35,6.03,1.5659574468085107,20,27,53628499.42,23750834285.0
sh600622,2024-10-14,2024-11-07,2.93,6.03,1.0580204778156994,20,24,54613974.63,24799592479.0
sh600623,2005-07-19,2005-08-15,3.38,7.05,1.0857988165680474,20,27,192098.36000000002,100574588.0
sh600623,2005-07-21,2005-08-16,3.4,7.4,1.1764705882352944,20,26,224174.14,124394027.0
sh600623,2005-07-21,2005-08-17,3.4,8.14,1.394117647058824,20,27,257435.65000000002,151461412.0
sh600623,2005-07-22,2005-08-18,3.51,8.95,1.54985754985755,20,27,288937.99000000005,179286908.0
sh600623,2005-07-25,2005-08-18,3.6,8.95,1.4861111111111107,20,24,326126.85,210574575.0
sh600623,2005-07-26,2005-08-18,3.66,8.95,1.44535519125683,20,23,358626.77,235559022.0
sh600623,2005-07-27,2005-08-18,3.73,8.95,1.399463806970509,20,22,388051.14,259702657.0
sh600623,2005-07-28,2005-08-18,3.8,8.95,1.3552631578947367,20,21,424026.04000000004,291524049.0
sh600623,2005-07-29,2005-08-25,3.82,9.42,1.4659685863874348,20,27,458235.55000000005,325824237.0
sh600623,2005-08-01,2005-08-26,3.88,10.36,1.670103092783505,20,25,512400.8300000001,381201512.0
sh600623,2005-08-02,2005-08-26,3.88,10.36,1.670103092783505,20,24,534636.77,403232801.0
sh600623,2005-08-04,2005-08-26,3.98,10.36,1.6030150753768844,20,22,560076.45,426529230.0
sh600623,2005-08-05,2005-08-26,4.02,10.36,1.5771144278606966,20,21,607745.4500000001,471308171.0
sh600623,2005-08-08,2005-08-26,4.25,10.36,1.4376470588235293,20,18,619478.52,484223875.0
sh600623,2005-08-09,2005-08-26,4.45,10.36,1.328089887640449,20,17,643664.24,511876853.0
sh600623,2005-08-10,2005-08-26,5.1,10.36,1.0313725490196077,20,16,667353.1500000001,538658725.0
sh600623,2009-07-29,2009-08-25,6.72,14.34,1.1339285714285716,20,27,1652928.3599999999,1583649028.0
sh600623,2009-07-30,2009-08-26,7.0,15.77,1.2528571428571427,20,27,1654249.41,1613536444.0
sh600623,2009-07-31,2009-08-27,7.1,17.35,1.4436619718309864,20,27,1921843.18,2067964742.0
sh600623,2009-08-10,2009-08-27,7.3,17.35,1.3767123287671237,20,17,2034448.3199999998,2255334562.0
sh600623,2009-08-11,2009-08-27,7.53,17.35,1.304116865869854,20,16,2696068.58,3328034272.0
sh600623,2009-08-13,2009-09-08,7.54,17.45,1.3143236074270557,20,26,2831144.51,3592489012.0
sh600623,2009-08-13,2009-09-09,7.54,19.2,1.546419098143236,20,27,2913863.2699999996,3899758028.0
sh600623,2009-08-14,2009-09-10,7.83,21.12,1.6973180076628354,20,27,3007061.7999999993,4187284464.0
sh600623,2009-08-17,2009-09-10,8.2,21.12,1.5756097560975615,20,24,2918510.6999999997,4152499224.0
sh600623,2009-08-19,2009-09-10,8.5,21.12,1.4847058823529413,20,22,2952540.9999999995,4413899576.0
sh600623,2009-08-19,2009-09-16,8.5,23.0,1.7058823529411766,20,28,3177902.51,5041112664.0
sh600623,2009-08-20,2009-09-16,9.47,23.0,1.4287222808870115,20,27,3186264.69,5238257560.0
sh600623,2009-08-21,2009-09-16,10.77,23.0,1.1355617455896008,20,26,3152802.9299999997,5343351448.0
sh600623,2016-01-18,2016-02-19,12.97,25.97,1.0023130300693905,20,32,2632229.3799999994,5769973833.0
sh600624,2008-01-17,2008-02-18,7.7,15.95,1.0714285714285712,20,32,7687458.68,9337303526.0
sh600624,2008-01-18,2008-02-21,8.28,16.58,1.002415458937198,20,34,8508655.370000001,10733949303.0
sh600624,2018-10-25,2018-11-16,3.99,8.14,1.0401002506265664,20,22,7875925.589999999,5226973815.0
sh600624,2018-10-25,2018-11-19,3.99,8.38,1.100250626566416,20,25,8940516.92,6089244772.0
sh600624,2018-10-29,2018-11-19,4.11,8.38,1.0389294403892944,20,21,10781567.96,7440884406.0
sh600624,2018-10-30,2018-11-19,4.11,8.38,1.0389294403892944,20,20,11852875.46,8155914278.0
sh600624,2019-02-19,2019-03-18,5.85,12.09,1.0666666666666669,20,27,12221142.120000001,10524998165.0
sh600624,2019-02-20,2019-03-19,5.88,13.3,1.2619047619047619,20,27,13693591.020000001,12562507974.0
sh600624,2019-02-21,2019-03-20,5.94,14.63,1.4629629629629628,20,27,15194534.67,14867904765.0
sh600624,2019-02-22,2019-03-21,5.98,16.09,1.6906354515050164,20,27,16751145.530000001,17628559699.0
sh600624,2019-02-25,2019-03-21,6.6,16.09,1.437878787878788,20,24,18560691.98,20661450026.0
sh600624,2019-03-01,2019-03-21,6.65,16.09,1.4195488721804508,20,20,19860414.97,22740859685.0
sh600624,2019-03-08,2019-03-21,6.72,16.09,1.3943452380952381,20,13,22953806.479999997,27964744364.0
sh600624,2019-03-11,2019-03-21,7.4,16.09,1.1743243243243242,20,10,27736095.819999997,35778167727.0
sh600624,2024-09-27,2024-10-31,3.45,7.04,1.0405797101449274,20,34,6996732.48,3482288171.0
sh600626,2013-08-09,2013-09-05,3.23,6.6,1.043343653250774,20,27,6841438.49,3343222338.0
sh600626,2013-08-12,2013-09-06,3.26,6.9,1.1165644171779143,20,25,7836617.890000001,4008004605.0
sh600626,2013-08-16,2013-09-09,3.31,7.58,1.2900302114803623,20,24,9013751.06,4885793021.0
sh600626,2013-08-19,2013-09-09,3.35,7.58,1.2626865671641792,20,21,11640237.0,6802389305.0
sh600626,2013-08-20,2013-09-09,3.4,7.58,1.2294117647058824,20,20,11971955.359999998,7039468725.0
sh600626,2013-08-21,2013-09-09,3.4,7.58,1.2294117647058824,20,19,12527561.089999998,7388081527.0
sh600626,2013-08-22,2013-09-09,3.4,7.58,1.2294117647058824,20,18,12998415.09,7677749004.0
sh600626,2013-08-23,2013-09-09,3.41,7.58,1.222873900293255,20,17,13553241.17,8031595704.0
sh600626,2013-08-26,2013-09-09,3.47,7.58,1.184438040345821,20,14,14251958.78,8516294736.0
sh600629,2023-04-11,2023-05-04,5.16,10.73,1.0794573643410854,20,23,12967750.530000001,9473476698.0
sh600629,2023-04-11,2023-05-05,5.16,11.8,1.2868217054263567,20,24,14247475.199999997,11118965037.0
sh600629,2023-04-11,2023-05-08,5.16,11.98,1.3217054263565893,20,27,15165095.669999998,12346855091.0
sh600629,2023-04-12,2023-05-08,5.33,11.98,1.24765478424015,20,26,19201037.349999998,16705120320.0
sh600629,2023-04-13,2023-05-08,5.41,11.98,1.2144177449168208,20,25,19879124.259999998,17363793455.0
sh600629,2023-04-14,2023-05-08,5.58,11.98,1.1469534050179213,20,24,20405381.5,17928810183.0
sh600629,2024-10-18,2024-11-08,4.84,9.89,1.0433884297520661,20,21,11210062.260000002,8002363434.0
sh600629,2024-10-18,2024-11-14,4.84,10.37,1.142561983471074,20,27,15820104.849999998,12795787904.0
sh600629,2024-10-21,2024-11-15,4.91,11.32,1.3054989816700613,20,25,17399310.839999996,14545794530.0
sh600629,2024-10-22,2024-11-15,4.92,11.32,1.3008130081300813,20,24,18001280.919999998,15151099780.0
sh600629,2024-10-24,2024-11-15,4.94,11.32,1.291497975708502,20,22,18792759.34,15832011344.0
sh600629,2024-10-25,2024-11-15,4.96,11.32,1.282258064516129,20,21,19810033.9,16767036337.0
sh600629,2024-10-28,2024-11-15,5.07,11.32,1.2327416173570018,20,18,20109228.429999996,17073197073.0
sh600629,2024-10-29,2024-11-15,5.16,11.32,1.193798449612403,20,17,20268236.849999994,17273987351.0
sh600629,2025-09-10,2025-09-29,12.6,26.08,1.0698412698412696,20,19,11344963.25,19949063318.0
sh600629,2025-09-10,2025-09-30,12.6,28.69,1.2769841269841273,20,20,11390947.449999997,21000009871.0
sh600629,2025-09-10,2025-10-09,12.6,31.45,1.496031746031746,20,29,12001973.439999998,23477100921.0
sh600629,2025-09-10,2025-10-14,12.6,32.26,1.56031746031746,20,34,13511329.87,29982822190.0
sh600629,2025-09-10,2025-10-15,12.6,33.85,1.6865079365079367,20,35,14098234.02,32381627777.0
sh600629,2025-09-11,2025-10-16,12.85,37.24,1.8980544747081716,20,35,14488171.229999999,34330587534.0
sh600629,2025-09-12,2025-10-17,15.0,39.8,1.6533333333333333,20,35,14967084.62,37258597579.0
sh600629,2025-09-15,2025-10-17,15.74,39.8,1.5285895806861496,20,32,15362924.97,39349908042.0
sh600629,2025-09-16,2025-10-21,17.59,40.93,1.326890278567368,20,35,15224766.79,40227000405.0
sh600629,2025-09-18,2025-10-21,17.67,40.93,1.3163554046406336,20,33,14524307.93,39092178889.0
sh600629,2025-09-19,2025-10-21,18.3,40.93,1.2366120218579235,20,32,12468427.04,35525122165.0
sh600629,2025-09-23,2025-10-21,18.7,40.93,1.188770053475936,20,28,13079160.09,37936541338.0
sh600629,2025-09-24,2025-10-21,18.83,40.93,1.173659054699947,20,27,14309761.680000002,41728833068.0
sh600629,2025-09-25,2025-10-21,19.53,40.93,1.0957501280081923,20,26,14807446.300000003,43111231258.0
sh600630,2008-02-01,2008-03-05,8.4,17.02,1.026190476190476,20,33,9242297.009999998,11419139869.0
sh600630,2008-02-01,2008-03-06,8.4,17.48,1.080952380952381,20,34,9693511.409999998,12335512105.0
sh600630,2008-02-04,2008-03-06,8.51,17.48,1.054054054054054,20,31,9892848.19,12835372743.0
sh600630,2008-11-06,2008-12-03,3.48,7.16,1.0574712643678161,20,27,6722104.710000001,3541610416.0
sh600630,2015-07-09,2015-07-27,7.91,16.6,1.0986093552465235,20,18,6765331.6,8684970616.0
sh600630,2015-07-09,2015-07-29,7.91,16.65,1.1049304677623262,20,20,7335246.14,9571347000.0
sh600630,2015-07-09,2015-07-30,7.91,17.68,1.2351453855878636,20,21,7635268.02,10172018936.0
sh600630,2023-11-29,2023-12-22,7.74,15.83,1.045219638242894,20,23,15545813.179999998,17271719665.0
sh600630,2023-11-29,2023-12-25,7.74,16.61,1.1459948320413433,20,26,16685982.66,19364342450.0
sh600630,2023-11-29,2023-12-26,7.74,18.27,1.3604651162790695,20,27,18227629.06,22298099267.0
sh600630,2023-11-30,2023-12-27,7.77,18.37,1.3642213642213643,20,27,19413044.44,24611427465.0
sh600630,2023-12-01,2023-12-27,7.81,18.37,1.3521126760563384,20,26,20224059.22,26130199915.0
sh600630,2023-12-06,2023-12-27,7.88,18.37,1.3312182741116754,20,21,21038768.060000002,27714604776.0
sh600630,2023-12-11,2023-12-27,8.6,18.37,1.136046511627907,20,16,22583006.470000003,30578700535.0
sh600630,2023-12-12,2023-12-27,9.0,18.37,1.0411111111111113,20,15,22659006.970000003,31707516218.0
sh600630,2023-12-13,2023-12-27,9.02,18.37,1.0365853658536586,20,14,23607856.3,33520517431.0
sh600633,2002-04-18,2002-04-30,11.35,24.33,1.143612334801762,20,12,504705.27999999997,1001302609.0
sh600633,2013-06-25,2013-07-18,15.65,32.66,1.0869009584664533,20,23,3649400.9000000004,9214310480.0
sh600633,2013-06-25,2013-07-19,15.65,33.94,1.168690095846645,20,24,3758578.11,9693833312.0
sh600633,2025-01-13,2025-02-12,8.83,18.1,1.0498301245753114,20,30,3954798.99,4394141319.0
sh600633,2025-01-13,2025-02-13,8.83,19.29,1.1845979614949038,20,31,7001617.57,9810977452.0
sh600633,2025-01-13,2025-02-17,8.83,19.75,1.2366930917327292,20,35,12473703.0,19813720349.0
sh600633,2025-01-14,2025-02-17,9.11,19.75,1.16794731064764,20,34,14909908.32,24349808207.0
sh600633,2025-01-22,2025-02-17,9.49,19.75,1.0811380400421498,20,26,17077937.57,28413911082.0
sh600633,2025-01-22,2025-02-20,9.49,19.8,1.0864067439409903,20,29,20205092.490000002,34664488976.0
sh600633,2025-01-23,2025-02-20,9.65,19.8,1.0518134715025909,20,28,28692498.29,49419693476.0
sh600633,2025-01-24,2025-02-20,9.66,19.8,1.049689440993789,20,27,29354107.54,50442964413.0
sh600635,2007-04-04,2007-05-08,7.11,15.17,1.1336146272855134,20,34,8561701.080000002,8304934997.0
sh600635,2007-04-06,2007-05-09,7.16,16.69,1.331005586592179,20,33,9537126.07,10134268184.0
sh600635,2007-04-10,2007-05-09,7.22,16.69,1.3116343490304714,20,29,9993637.52,11248527839.0
sh600635,2007-04-11,2007-05-09,7.68,16.69,1.1731770833333335,20,28,10211087.41,12074023278.0
sh600635,2007-04-12,2007-05-09,7.87,16.69,1.1207115628970779,20,27,10453886.98,12688006819.0
sh600635,2007-04-13,2007-05-09,8.21,16.69,1.032886723507917,20,26,10542099.080000002,13161029302.0
sh600635,2007-04-16,2007-05-09,8.29,16.69,1.0132689987937278,20,23,10394704.110000001,13242928919.0
sh600635,2018-10-25,2018-11-21,3.17,6.6,1.0820189274447949,20,27,26911193.220000003,13810713493.0
sh600635,2018-10-30,2018-11-21,3.21,6.6,1.05607476635514,20,22,29566490.420000006,15429133833.0
sh600635,2018-10-31,2018-11-21,3.28,6.6,1.0121951219512195,20,21,38764469.64,21112733939.0
sh600638,2007-01-18,2007-02-13,5.43,11.01,1.0276243093922655,20,26,3772311.49,3072243620.0
sh600638,2007-01-19,2007-02-15,5.72,11.5,1.0104895104895104,20,27,3684251.6700000004,3120221016.0
sh600639,2013-08-09,2013-09-02,7.28,15.58,1.14010989010989,20,24,4605142.300000001,5051399794.0
sh600639,2013-08-12,2013-09-02,7.35,15.58,1.1197278911564625,20,21,6582950.71,7974476264.0
sh600639,2013-08-13,2013-09-02,7.61,15.58,1.0473061760840996,20,20,7076394.5,8753999960.0
sh600639,2013-08-14,2013-09-10,7.69,15.96,1.0754226267880362,20,27,7800539.45,9914585800.0
sh600640,2006-12-28,2007-01-25,6.98,13.97,1.001432664756447,20,28,765604.8200000002,726838362.0
sh600640,2006-12-28,2007-01-26,6.98,15.0,1.1489971346704868,20,29,782807.6700000002,772001657.0
sh600640,2006-12-28,2007-01-29,6.98,15.91,1.279369627507163,20,32,829344.43,862044311.0
sh600640,2006-12-29,2007-01-30,7.0,17.5,1.5,20,32,852401.7100000001,928438014.0
sh600640,2007-01-04,2007-01-31,7.08,19.22,1.7146892655367232,20,27,901486.51,1044833001.0
sh600640,2007-01-05,2007-01-31,7.1,19.22,1.7070422535211267,20,26,937413.15,1127493633.0
sh600640,2007-01-08,2007-01-31,7.35,19.22,1.6149659863945578,20,23,960016.17,1188631699.0
sh600640,2007-01-09,2007-01-31,7.9,19.22,1.432911392405063,20,22,957446.7,1227307845.0
sh600640,2007-01-10,2007-01-31,8.23,19.22,1.3353584447144589,20,21,967247.57,1288308123.0
sh600640,2007-01-11,2007-01-31,8.45,19.22,1.2745562130177515,20,20,964883.12,1321531377.0
sh600640,2007-01-12,2007-01-31,8.94,19.22,1.1498881431767338,20,19,951441.44,1370357016.0
sh600640,2007-01-15,2007-01-31,9.28,19.22,1.0711206896551726,20,16,1019788.27,1560484678.0
sh600640,2013-09-13,2013-10-10,13.95,30.1,1.1577060931899643,20,27,4070142.46,7635882128.0
sh600640,2013-09-13,2013-10-14,13.95,31.56,1.2623655913978493,20,31,4156994.84,8527344144.0
sh600640,2013-09-13,2013-10-15,13.95,32.0,1.2939068100358426,20,32,4134180.14,8829306640.0
sh600640,2013-09-16,2013-10-15,14.7,32.0,1.17687074829932,20,29,4382427.359999999,10312595136.0
sh600640,2024-02-08,2024-02-26,7.66,15.39,1.0091383812010446,20,18,3161591.69,3202032109.0
sh600640,2024-02-08,2024-02-27,7.66,16.93,1.2101827676240209,20,19,3139486.56,3212744135.0
sh600640,2024-02-08,2024-02-28,7.66,18.62,1.4308093994778068,20,20,4302466.58,5431666714.0
sh600641,2026-06-08,2026-07-03,24.21,50.99,1.1061544816191655,20,25,17351001.759999998,62702716940.0
sh600641,2026-06-09,2026-07-03,24.88,50.99,1.04943729903537,20,24,18955501.06,71366517885.0
sh600643,2013-08-19,2013-09-10,6.57,13.28,1.0213089802130897,20,22,10719199.23,10323378996.0
sh600643,2013-08-19,2013-09-11,6.57,14.49,1.2054794520547945,20,23,12297002.700000001,12581918292.0
sh600643,2013-08-19,2013-09-12,6.57,14.65,1.2298325722983257,20,24,13724447.990000002,14696984468.0
sh600643,2013-08-19,2013-09-13,6.57,15.65,1.3820395738203959,20,25,14988580.590000002,16733054388.0
sh600643,2013-08-20,2013-09-13,6.75,15.65,1.3185185185185184,20,24,15864623.8,18083089648.0
sh600643,2013-08-21,2013-09-13,6.75,15.65,1.3185185185185184,20,23,16956104.560000002,19645883104.0
sh600643,2013-08-23,2013-09-13,7.2,15.65,1.1736111111111112,20,21,17683206.12,20788334304.0
sh600643,2013-08-26,2013-09-13,7.42,15.65,1.1091644204851754,20,18,19226850.919999994,23517792704.0
sh600644,2025-04-08,2025-04-22,6.34,12.94,1.0410094637223977,20,14,9476692.94,8619933930.0
sh600644,2025-04-08,2025-04-25,6.34,14.15,1.2318611987381702,20,17,12346346.259999998,12703189311.0
sh600644,2025-04-08,2025-04-28,6.34,14.41,1.272870662460568,20,20,13259823.259999998,14041147633.0
sh600644,2025-04-09,2025-04-28,6.66,14.41,1.1636636636636637,20,19,16331025.610000001,18307763773.0
sh600644,2025-04-14,2025-04-28,6.95,14.41,1.0733812949640287,20,14,16438651.270000001,18689086099.0
sh600648,2009-01-05,2009-02-05,7.2,14.68,1.0388888888888888,20,31,2394242.0200000005,2885243550.0
sh600648,2013-08-30,2013-09-25,14.85,64.16,3.3205387205387202,20,26,3359554.5400000005,17046623473.0
sh600648,2013-09-02,2013-09-25,16.34,64.16,2.9265605875153,20,23,3612301.7399999998,18373926086.0
sh600648,2013-09-03,2013-09-25,17.97,64.16,2.57039510294936,20,22,3853520.3000000003,19662693451.0
sh600648,2013-09-04,2013-09-25,19.77,64.16,2.2453211937278703,20,21,4075076.880000001,20858299667.0
sh600648,2013-09-05,2013-09-25,21.75,64.16,1.9498850574712643,20,20,4385601.97,22564626076.0
sh600648,2013-09-06,2013-09-25,23.93,64.16,1.6811533639782699,20,19,4626483.66,23819337002.0
sh600648,2013-09-09,2013-09-25,26.32,64.16,1.4376899696048633,20,16,4771135.5200000005,24572222961.0
